KomKode;Y;X;KmsCellId;NBefPer;Dagbefolk
101;6173950;728750;100M_61739_7287;1;0
169;6174050;699250;100M_61740_6992;0;0
169;6174050;699950;100M_61740_6999;4;0
169;6174050;700150;100M_61740_7001;7;2
169;6174050;700250;100M_61740_7002;3;0
169;6174050;701750;100M_61740_7017;3;1
169;6174050;702350;100M_61740_7023;3;0
169;6174050;703050;100M_61740_7030;4;0
169;6174050;703150;100M_61740_7031;0;0
169;6174050;704150;100M_61740_7041;1;1
169;6174050;704550;100M_61740_7045;2;0
169;6174050;705350;100M_61740_7053;2;0
169;6174050;706050;100M_61740_7060;5;26
165;6174050;709150;100M_61740_7091;4;0
165;6174050;709250;100M_61740_7092;28;3
165;6174050;709350;100M_61740_7093;35;1
165;6174050;709450;100M_61740_7094;60;0
165;6174050;709550;100M_61740_7095;20;3
165;6174050;709650;100M_61740_7096;37;1
165;6174050;709750;100M_61740_7097;34;0
165;6174050;709850;100M_61740_7098;34;0
165;6174050;709950;100M_61740_7099;20;0
165;6174050;710050;100M_61740_7100;116;9
165;6174050;710150;100M_61740_7101;88;6
165;6174050;710250;100M_61740_7102;105;4
165;6174050;710350;100M_61740_7103;70;6
165;6174050;710450;100M_61740_7104;43;1
165;6174050;710650;100M_61740_7106;14;1
165;6174050;710750;100M_61740_7107;60;9
165;6174050;710850;100M_61740_7108;156;4
165;6174050;710950;100M_61740_7109;131;0
165;6174050;711050;100M_61740_7110;25;0
165;6174050;711250;100M_61740_7112;0;799
165;6174050;711350;100M_61740_7113;0;6
165;6174050;711650;100M_61740_7116;0;0
165;6174050;711750;100M_61740_7117;0;3
165;6174050;711850;100M_61740_7118;0;25
161;6174050;712050;100M_61740_7120;0;72
161;6174050;712150;100M_61740_7121;106;3
161;6174050;712250;100M_61740_7122;107;0
161;6174050;712350;100M_61740_7123;114;0
161;6174050;712450;100M_61740_7124;45;51
161;6174050;712550;100M_61740_7125;64;12
161;6174050;712650;100M_61740_7126;70;0
161;6174050;712750;100M_61740_7127;143;1
161;6174050;712850;100M_61740_7128;70;14
161;6174050;712950;100M_61740_7129;31;36
161;6174050;713050;100M_61740_7130;90;30
161;6174050;713150;100M_61740_7131;150;77
161;6174050;713250;100M_61740_7132;94;116
161;6174050;713350;100M_61740_7133;48;44
161;6174050;713450;100M_61740_7134;0;229
161;6174050;713550;100M_61740_7135;43;286
161;6174050;713650;100M_61740_7136;23;76
161;6174050;713750;100M_61740_7137;34;81
161;6174050;713850;100M_61740_7138;0;330
161;6174050;713950;100M_61740_7139;31;20
161;6174050;714050;100M_61740_7140;42;8
161;6174050;714150;100M_61740_7141;45;3
161;6174050;714250;100M_61740_7142;18;1
161;6174050;714350;100M_61740_7143;73;26
161;6174050;714450;100M_61740_7144;23;0
161;6174050;714550;100M_61740_7145;4;0
161;6174050;714650;100M_61740_7146;11;0
153;6174050;715150;100M_61740_7151;0;19
153;6174050;715750;100M_61740_7157;11;86
153;6174050;715850;100M_61740_7158;14;0
153;6174050;715950;100M_61740_7159;50;0
153;6174050;716050;100M_61740_7160;23;2
153;6174050;716150;100M_61740_7161;34;0
153;6174050;716250;100M_61740_7162;201;9
153;6174050;716350;100M_61740_7163;112;20
153;6174050;716450;100M_61740_7164;164;2
153;6174050;716550;100M_61740_7165;131;1
153;6174050;716650;100M_61740_7166;53;1
153;6174050;716750;100M_61740_7167;55;1
153;6174050;716850;100M_61740_7168;98;2
153;6174050;716950;100M_61740_7169;47;2
153;6174050;717050;100M_61740_7170;118;3
153;6174050;717150;100M_61740_7171;326;30
167;6174050;717450;100M_61740_7174;482;11
167;6174050;717550;100M_61740_7175;0;77
167;6174050;717650;100M_61740_7176;32;0
167;6174050;717750;100M_61740_7177;35;8
167;6174050;717850;100M_61740_7178;46;1
167;6174050;717950;100M_61740_7179;40;2
167;6174050;718050;100M_61740_7180;46;0
167;6174050;718150;100M_61740_7181;33;4
167;6174050;718250;100M_61740_7182;41;2
167;6174050;718350;100M_61740_7183;14;10
167;6174050;718450;100M_61740_7184;49;59
167;6174050;718550;100M_61740_7185;48;64
167;6174050;718650;100M_61740_7186;55;13
101;6174050;718850;100M_61740_7188;98;4
101;6174050;718950;100M_61740_7189;134;4
101;6174050;719050;100M_61740_7190;155;31
101;6174050;719150;100M_61740_7191;100;1
101;6174050;719250;100M_61740_7192;35;0
101;6174050;719350;100M_61740_7193;48;7
101;6174050;719450;100M_61740_7194;30;2
101;6174050;719550;100M_61740_7195;22;5
101;6174050;719750;100M_61740_7197;9;0
101;6174050;719850;100M_61740_7198;52;3
101;6174050;719950;100M_61740_7199;52;8
101;6174050;720050;100M_61740_7200;41;0
101;6174050;720150;100M_61740_7201;69;3
101;6174050;720250;100M_61740_7202;39;1
101;6174050;720350;100M_61740_7203;69;1
101;6174050;720450;100M_61740_7204;60;1
101;6174050;720550;100M_61740_7205;16;40
101;6174050;720750;100M_61740_7207;316;124
101;6174050;720850;100M_61740_7208;408;16
101;6174050;720950;100M_61740_7209;332;11
101;6174050;721050;100M_61740_7210;298;7
101;6174050;721150;100M_61740_7211;192;8
101;6174050;721250;100M_61740_7212;58;12
101;6174050;721350;100M_61740_7213;187;69
101;6174050;721450;100M_61740_7214;288;44
101;6174050;721550;100M_61740_7215;136;5
101;6174050;721650;100M_61740_7216;421;34
101;6174050;722150;100M_61740_7221;2;37
101;6174050;722650;100M_61740_7226;0;60
101;6174050;722850;100M_61740_7228;5;0
101;6174050;722950;100M_61740_7229;10;0
101;6174050;723150;100M_61740_7231;0;49
101;6174050;723350;100M_61740_7233;0;108
101;6174050;723850;100M_61740_7238;95;3
101;6174050;724550;100M_61740_7245;390;11
101;6174050;724650;100M_61740_7246;267;10
101;6174050;724750;100M_61740_7247;130;60
101;6174050;725550;100M_61740_7255;232;26
101;6174050;725650;100M_61740_7256;75;1
101;6174050;725750;100M_61740_7257;284;16
101;6174050;725850;100M_61740_7258;113;2265
101;6174050;726050;100M_61740_7260;21;1
101;6174050;726150;100M_61740_7261;44;11
101;6174050;726250;100M_61740_7262;127;2
101;6174050;726350;100M_61740_7263;55;154
101;6174050;726450;100M_61740_7264;200;60
101;6174050;726550;100M_61740_7265;439;9
101;6174050;726650;100M_61740_7266;317;17
101;6174050;726750;100M_61740_7267;187;26
101;6174050;726850;100M_61740_7268;310;80
101;6174050;726950;100M_61740_7269;395;45
101;6174050;727050;100M_61740_7270;268;44
101;6174050;727150;100M_61740_7271;179;6
101;6174050;727250;100M_61740_7272;80;3
101;6174050;727350;100M_61740_7273;299;9
101;6174050;727450;100M_61740_7274;115;7
101;6174050;727550;100M_61740_7275;98;14
101;6174050;727650;100M_61740_7276;113;11
101;6174050;727750;100M_61740_7277;186;4
101;6174050;727850;100M_61740_7278;75;31
101;6174050;727950;100M_61740_7279;73;2
101;6174050;728050;100M_61740_7280;63;4
101;6174050;728150;100M_61740_7281;43;1
101;6174050;728250;100M_61740_7282;136;0
101;6174050;728350;100M_61740_7283;81;2
101;6174050;728450;100M_61740_7284;319;59
101;6174050;728550;100M_61740_7285;173;6
101;6174050;728650;100M_61740_7286;115;6
169;6174150;699350;100M_61741_6993;2;0
169;6174150;705150;100M_61741_7051;5;0
169;6174150;706750;100M_61741_7067;2;0
165;6174150;709150;100M_61741_7091;3;0
165;6174150;709250;100M_61741_7092;35;2
165;6174150;709350;100M_61741_7093;37;3
165;6174150;709450;100M_61741_7094;38;2
165;6174150;709550;100M_61741_7095;34;0
165;6174150;709650;100M_61741_7096;33;0
165;6174150;709750;100M_61741_7097;26;4
165;6174150;709850;100M_61741_7098;30;0
165;6174150;709950;100M_61741_7099;8;0
165;6174150;710050;100M_61741_7100;21;0
165;6174150;710250;100M_61741_7102;0;0
165;6174150;710350;100M_61741_7103;18;0
165;6174150;710450;100M_61741_7104;49;0
165;6174150;710650;100M_61741_7106;0;573
165;6174150;710750;100M_61741_7107;44;1
165;6174150;710850;100M_61741_7108;82;1
165;6174150;710950;100M_61741_7109;127;0
165;6174150;711050;100M_61741_7110;0;23
165;6174150;711350;100M_61741_7113;0;95
165;6174150;711750;100M_61741_7117;0;70
161;6174150;712050;100M_61741_7120;8;0
161;6174150;712150;100M_61741_7121;125;2
161;6174150;712250;100M_61741_7122;107;11
161;6174150;712350;100M_61741_7123;16;0
161;6174150;712450;100M_61741_7124;0;435
161;6174150;712550;100M_61741_7125;99;0
161;6174150;712650;100M_61741_7126;148;1
161;6174150;712750;100M_61741_7127;114;4
161;6174150;712850;100M_61741_7128;113;2
161;6174150;712950;100M_61741_7129;73;7
161;6174150;713050;100M_61741_7130;56;10
161;6174150;713150;100M_61741_7131;89;35
161;6174150;713250;100M_61741_7132;17;0
161;6174150;713350;100M_61741_7133;102;20
161;6174150;713450;100M_61741_7134;0;2
161;6174150;713550;100M_61741_7135;18;20
161;6174150;713650;100M_61741_7136;92;189
161;6174150;713750;100M_61741_7137;51;103
161;6174150;713850;100M_61741_7138;57;87
161;6174150;713950;100M_61741_7139;81;60
161;6174150;714050;100M_61741_7140;94;1
161;6174150;714150;100M_61741_7141;14;14
161;6174150;714250;100M_61741_7142;3;0
161;6174150;714350;100M_61741_7143;130;716
161;6174150;714450;100M_61741_7144;32;3
153;6174150;714950;100M_61741_7149;0;59
153;6174150;715050;100M_61741_7150;0;73
153;6174150;715550;100M_61741_7155;42;0
153;6174150;715750;100M_61741_7157;0;17
153;6174150;715850;100M_61741_7158;17;1
153;6174150;715950;100M_61741_7159;16;0
153;6174150;716050;100M_61741_7160;22;0
153;6174150;716150;100M_61741_7161;22;0
153;6174150;716450;100M_61741_7164;16;0
153;6174150;716550;100M_61741_7165;51;1
153;6174150;716650;100M_61741_7166;70;3
153;6174150;716750;100M_61741_7167;42;2
167;6174150;717650;100M_61741_7176;0;51
167;6174150;717750;100M_61741_7177;14;46
167;6174150;717850;100M_61741_7178;9;1
167;6174150;717950;100M_61741_7179;5;16
167;6174150;718050;100M_61741_7180;4;0
167;6174150;718150;100M_61741_7181;16;73
167;6174150;718250;100M_61741_7182;12;2
167;6174150;718350;100M_61741_7183;10;0
167;6174150;718450;100M_61741_7184;12;13
167;6174150;718550;100M_61741_7185;0;79
167;6174150;718650;100M_61741_7186;0;19
101;6174150;718850;100M_61741_7188;108;4
101;6174150;718950;100M_61741_7189;117;3
101;6174150;719050;100M_61741_7190;60;5
101;6174150;719150;100M_61741_7191;13;0
101;6174150;719250;100M_61741_7192;9;0
101;6174150;719750;100M_61741_7197;23;0
101;6174150;719850;100M_61741_7198;47;1
101;6174150;719950;100M_61741_7199;46;0
101;6174150;720050;100M_61741_7200;47;0
101;6174150;720150;100M_61741_7201;83;0
101;6174150;720250;100M_61741_7202;69;2
101;6174150;720350;100M_61741_7203;79;1
101;6174150;720450;100M_61741_7204;79;3
101;6174150;720550;100M_61741_7205;68;1
101;6174150;720650;100M_61741_7206;159;6
101;6174150;720750;100M_61741_7207;348;4
101;6174150;720850;100M_61741_7208;567;36
101;6174150;720950;100M_61741_7209;334;13
101;6174150;721050;100M_61741_7210;275;8
101;6174150;721150;100M_61741_7211;281;67
101;6174150;721250;100M_61741_7212;289;40
101;6174150;721350;100M_61741_7213;264;3
101;6174150;721450;100M_61741_7214;149;2087
101;6174150;721550;100M_61741_7215;24;1
101;6174150;721650;100M_61741_7216;46;0
101;6174150;722050;100M_61741_7220;0;0
101;6174150;722150;100M_61741_7221;0;4
101;6174150;722250;100M_61741_7222;4;0
101;6174150;722650;100M_61741_7226;0;133
101;6174150;722750;100M_61741_7227;0;208
101;6174150;723950;100M_61741_7239;0;3
101;6174150;724550;100M_61741_7245;178;415
101;6174150;724650;100M_61741_7246;256;8
101;6174150;724750;100M_61741_7247;129;10
101;6174150;724850;100M_61741_7248;232;45
101;6174150;724950;100M_61741_7249;0;20
101;6174150;725450;100M_61741_7254;102;2
101;6174150;725550;100M_61741_7255;154;5
101;6174150;725650;100M_61741_7256;202;4
101;6174150;725750;100M_61741_7257;213;0
101;6174150;725850;100M_61741_7258;198;13
101;6174150;725950;100M_61741_7259;0;484
101;6174150;726050;100M_61741_7260;0;79
101;6174150;726150;100M_61741_7261;24;140
101;6174150;726250;100M_61741_7262;154;148
101;6174150;726350;100M_61741_7263;65;0
101;6174150;726450;100M_61741_7264;148;8
101;6174150;726550;100M_61741_7265;405;49
101;6174150;726650;100M_61741_7266;248;9
101;6174150;726750;100M_61741_7267;149;77
101;6174150;726850;100M_61741_7268;203;62
101;6174150;726950;100M_61741_7269;340;32
101;6174150;727050;100M_61741_7270;199;44
101;6174150;727150;100M_61741_7271;343;19
101;6174150;727250;100M_61741_7272;276;12
101;6174150;727350;100M_61741_7273;144;9
101;6174150;727450;100M_61741_7274;86;6
101;6174150;727550;100M_61741_7275;89;7
101;6174150;727650;100M_61741_7276;191;20
101;6174150;727750;100M_61741_7277;176;3
101;6174150;727850;100M_61741_7278;71;1
101;6174150;727950;100M_61741_7279;46;1
101;6174150;728050;100M_61741_7280;51;0
101;6174150;728150;100M_61741_7281;43;5
101;6174150;728250;100M_61741_7282;198;11
101;6174150;728350;100M_61741_7283;100;6
101;6174150;728450;100M_61741_7284;98;24
101;6174150;728550;100M_61741_7285;51;245
169;6174250;699350;100M_61742_6993;6;1
169;6174250;699950;100M_61742_6999;3;2
169;6174250;704550;100M_61742_7045;4;31
169;6174250;705450;100M_61742_7054;2;0
169;6174250;706350;100M_61742_7063;1;0
169;6174250;706750;100M_61742_7067;0;1
165;6174250;709150;100M_61742_7091;7;0
165;6174250;709250;100M_61742_7092;23;2
165;6174250;709350;100M_61742_7093;52;0
165;6174250;709450;100M_61742_7094;30;6
165;6174250;709550;100M_61742_7095;26;1
165;6174250;709650;100M_61742_7096;24;0
165;6174250;709750;100M_61742_7097;23;1
165;6174250;709850;100M_61742_7098;30;4
165;6174250;710250;100M_61742_7102;0;0
165;6174250;710750;100M_61742_7107;53;1
165;6174250;710850;100M_61742_7108;88;0
165;6174250;710950;100M_61742_7109;69;1
165;6174250;711050;100M_61742_7110;33;0
165;6174250;711150;100M_61742_7111;46;2
165;6174250;711250;100M_61742_7112;0;12
165;6174250;711350;100M_61742_7113;0;92
165;6174250;711450;100M_61742_7114;0;65
165;6174250;711550;100M_61742_7115;0;53
161;6174250;711950;100M_61742_7119;0;61
161;6174250;712050;100M_61742_7120;41;0
161;6174250;712150;100M_61742_7121;37;0
161;6174250;712250;100M_61742_7122;68;0
161;6174250;712450;100M_61742_7124;10;0
161;6174250;712550;100M_61742_7125;29;0
161;6174250;712650;100M_61742_7126;30;0
161;6174250;712750;100M_61742_7127;41;2
161;6174250;712850;100M_61742_7128;113;3
161;6174250;712950;100M_61742_7129;60;3
161;6174250;713050;100M_61742_7130;15;74
161;6174250;713150;100M_61742_7131;52;0
161;6174250;713250;100M_61742_7132;93;33
161;6174250;713350;100M_61742_7133;119;12
161;6174250;713450;100M_61742_7134;6;0
161;6174250;713550;100M_61742_7135;16;110
161;6174250;713650;100M_61742_7136;11;3
161;6174250;713750;100M_61742_7137;28;4
161;6174250;713850;100M_61742_7138;16;20
161;6174250;713950;100M_61742_7139;66;7
161;6174250;714050;100M_61742_7140;67;13
161;6174250;714150;100M_61742_7141;59;40
161;6174250;714250;100M_61742_7142;62;14
161;6174250;714350;100M_61742_7143;29;40
161;6174250;714450;100M_61742_7144;0;63
161;6174250;714650;100M_61742_7146;32;1
161;6174250;714750;100M_61742_7147;26;0
153;6174250;715050;100M_61742_7150;0;509
153;6174250;715550;100M_61742_7155;95;12
153;6174250;715650;100M_61742_7156;219;1
153;6174250;715750;100M_61742_7157;124;1
153;6174250;715850;100M_61742_7158;156;9
153;6174250;715950;100M_61742_7159;48;26
153;6174250;716050;100M_61742_7160;18;8
153;6174250;716150;100M_61742_7161;0;33
153;6174250;716250;100M_61742_7162;0;37
153;6174250;716350;100M_61742_7163;0;13
153;6174250;716450;100M_61742_7164;186;23
153;6174250;716550;100M_61742_7165;53;4
153;6174250;716650;100M_61742_7166;99;1
153;6174250;716750;100M_61742_7167;104;2
175;6174250;716950;100M_61742_7169;72;0
175;6174250;717150;100M_61742_7171;98;0
175;6174250;717250;100M_61742_7172;0;29
167;6174250;718250;100M_61742_7182;23;9
167;6174250;718350;100M_61742_7183;36;40
167;6174250;718450;100M_61742_7184;84;21
167;6174250;718550;100M_61742_7185;18;0
167;6174250;718650;100M_61742_7186;28;0
101;6174250;718850;100M_61742_7188;65;9
101;6174250;718950;100M_61742_7189;79;5
101;6174250;719050;100M_61742_7190;4;0
101;6174250;719150;100M_61742_7191;31;0
101;6174250;719250;100M_61742_7192;17;1
101;6174250;719350;100M_61742_7193;18;2
101;6174250;719450;100M_61742_7194;26;1
101;6174250;719550;100M_61742_7195;55;2
101;6174250;719650;100M_61742_7196;17;0
101;6174250;719750;100M_61742_7197;10;1
101;6174250;719850;100M_61742_7198;25;2
101;6174250;719950;100M_61742_7199;31;1
101;6174250;720050;100M_61742_7200;49;3
101;6174250;720150;100M_61742_7201;78;6
101;6174250;720250;100M_61742_7202;87;1
101;6174250;720350;100M_61742_7203;70;0
101;6174250;720450;100M_61742_7204;52;8
101;6174250;720550;100M_61742_7205;36;0
101;6174250;720750;100M_61742_7207;0;7
101;6174250;720950;100M_61742_7209;56;134
101;6174250;721050;100M_61742_7210;94;17
101;6174250;721150;100M_61742_7211;121;39
101;6174250;721250;100M_61742_7212;136;20
101;6174250;721350;100M_61742_7213;146;6
101;6174250;721450;100M_61742_7214;70;2
101;6174250;721750;100M_61742_7217;0;29
101;6174250;722050;100M_61742_7220;0;78
101;6174250;722150;100M_61742_7221;250;32
101;6174250;722250;100M_61742_7222;93;3
101;6174250;722350;100M_61742_7223;326;5
101;6174250;722550;100M_61742_7225;0;1
101;6174250;722650;100M_61742_7226;0;665
101;6174250;722750;100M_61742_7227;30;22
101;6174250;722850;100M_61742_7228;55;3
101;6174250;723350;100M_61742_7233;0;27
101;6174250;723650;100M_61742_7236;0;129
101;6174250;723950;100M_61742_7239;0;1194
101;6174250;724650;100M_61742_7246;159;10
101;6174250;724750;100M_61742_7247;166;5
101;6174250;724850;100M_61742_7248;77;17
101;6174250;724950;100M_61742_7249;55;482
101;6174250;725050;100M_61742_7250;0;369
101;6174250;725150;100M_61742_7251;0;16
101;6174250;725450;100M_61742_7254;45;2
101;6174250;725550;100M_61742_7255;199;2
101;6174250;725750;100M_61742_7257;94;0
101;6174250;725850;100M_61742_7258;0;139
101;6174250;725950;100M_61742_7259;0;199
101;6174250;726050;100M_61742_7260;0;77
101;6174250;726150;100M_61742_7261;0;121
101;6174250;726250;100M_61742_7262;98;15
101;6174250;726350;100M_61742_7263;352;11
101;6174250;726450;100M_61742_7264;306;8
101;6174250;726550;100M_61742_7265;241;9
101;6174250;726650;100M_61742_7266;314;59
101;6174250;726750;100M_61742_7267;85;28
101;6174250;726850;100M_61742_7268;144;117
101;6174250;726950;100M_61742_7269;145;4
101;6174250;727050;100M_61742_7270;195;48
101;6174250;727150;100M_61742_7271;148;6
101;6174250;727250;100M_61742_7272;362;17
101;6174250;727350;100M_61742_7273;232;12
101;6174250;727450;100M_61742_7274;174;4
101;6174250;727550;100M_61742_7275;158;5
101;6174250;727650;100M_61742_7276;267;4
101;6174250;727750;100M_61742_7277;274;4
101;6174250;727850;100M_61742_7278;308;4
101;6174250;727950;100M_61742_7279;271;4
101;6174250;728050;100M_61742_7280;145;5
101;6174250;728150;100M_61742_7281;95;2
101;6174250;728250;100M_61742_7282;41;11
101;6174250;728350;100M_61742_7283;102;2
101;6174250;728450;100M_61742_7284;267;38
101;6174250;728550;100M_61742_7285;14;0
169;6174350;699350;100M_61743_6993;6;4
169;6174350;705650;100M_61743_7056;1;1
169;6174350;705850;100M_61743_7058;5;1
169;6174350;706150;100M_61743_7061;4;0
169;6174350;706250;100M_61743_7062;2;0
